"Year","length_cm","weight_kg","sex","area","mode","disp","source","SOURCE_CODE"
2019,325,0.67,"U","Redwood","PR","RETAINED","recfin","BIO"
2019,320,0.62,"U","Redwood","PR","RETAINED","recfin","BIO"
2019,426,1.6,"U","Redwood","PR","RETAINED","recfin","BIO"
2019,343,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2019,351,0.87,"U","Redwood","PR","RETAINED","recfin","BIO"
2019,313,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2019,335,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2019,389,1.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2019,448,2,"U","Redwood","PR","RETAINED","recfin","BIO"
2019,339,0.79,"U","Wine","PR","RETAINED","recfin","BIO"
2019,403,1.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2019,314,0.61,"U","Redwood","PR","RETAINED","recfin","BIO"
2019,315,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2019,407,1.3,"U","Wine","PC","RETAINED","recfin","BIO"
2019,336,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2019,305,0.52,"U","Wine","PR","RETAINED","recfin","BIO"
2019,460,2.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2019,339,0.73,"U","Wine","PC","RETAINED","recfin","BIO"
2019,318,0.8,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,355,0.9,"U","Central","PR","RETAINED","recfin","BIO"
2021,371,0.93,"U","Central","PR","RETAINED","recfin","BIO"
2021,380,NA,"U","Central","PC","RETAINED","recfin","BIO"
2021,380,NA,"U","Central","PR","RETAINED","recfin","BIO"
2021,340,0.9,"U","Central","PR","RETAINED","recfin","BIO"
2021,449,2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,447,2.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,392,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,394,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,354,1,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,366,0.98,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,314,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,301,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,311,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,309,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,319,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,351,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,360,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,366,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,307,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,372,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,255,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,335,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,450,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,372,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2021,374,1,"U","Wine","PR","RETAINED","recfin","BIO"
2021,372,1.1,"U","Central","PR","RETAINED","recfin","BIO"
2021,342,0.85,"U","Central","PR","RETAINED","recfin","BIO"
2021,379,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,378,1.2,"U","Wine","PR","RETAINED","recfin","BIO"
2021,382,1.2,"U","Wine","PR","RETAINED","recfin","BIO"
2021,382,1.2,"U","Wine","PR","RETAINED","recfin","BIO"
2021,292,0.53,"U","Wine","PR","RETAINED","recfin","BIO"
2021,289,0.48,"U","Wine","PC","RETAINED","recfin","BIO"
2021,416,1.5,"U","Wine","PC","RETAINED","recfin","BIO"
2021,334,0.77,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,390,1.4,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,360,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,241,0.27,"U","Bay","PC","RETAINED","recfin","BIO"
2021,304,0.52,"U","Bay","PR","RETAINED","recfin","BIO"
2021,268,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2021,357,1.3,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,392,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2021,304,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2021,385,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2021,358,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,325,0.79,"U","Central","PR","RETAINED","recfin","BIO"
2021,442,1.9,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,330,0.81,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,405,1.3,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,311,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2021,361,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2021,317,0.75,"U","Wine","PR","RETAINED","recfin","BIO"
2021,335,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,369,1.1,"U","Wine","PR","RETAINED","recfin","BIO"
2021,365,0.9,"U","Wine","PR","RETAINED","recfin","BIO"
2021,409,1.4,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,289,0.47,"U","Wine","PR","RETAINED","recfin","BIO"
2021,310,0.6,"U","Wine","PR","RETAINED","recfin","BIO"
2021,365,1.1,"U","Wine","PR","RETAINED","recfin","BIO"
2021,390,1.3,"U","Wine","PR","RETAINED","recfin","BIO"
2021,310,0.59,"U","Wine","PR","RETAINED","recfin","BIO"
2021,404,1.4,"U","Wine","PR","RETAINED","recfin","BIO"
2021,339,0.79,"U","Wine","PR","RETAINED","recfin","BIO"
2021,402,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,352,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,391,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,391,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2021,391,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2021,379,0.98,"U","Wine","PR","RETAINED","recfin","BIO"
2021,392,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,454,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,268,0.41,"U","Wine","PR","RETAINED","recfin","BIO"
2021,366,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,457,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,339,1,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,385,1.4,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,376,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,430,2.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,439,2.3,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,461,2.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,469,2.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,390,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,414,1.3,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,453,2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,366,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,371,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2021,366,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,314,0.56,"U","Bay","PR","RETAINED","recfin","BIO"
2021,323,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,327,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,348,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,356,0.97,"U","Bay","PR","RETAINED","recfin","BIO"
2021,324,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,349,0.85,"U","Central","PR","RETAINED","recfin","BIO"
2021,307,0.59,"U","Central","PR","RETAINED","recfin","BIO"
2021,345,0.8,"U","Central","PR","RETAINED","recfin","BIO"
2021,302,0.57,"U","Central","PR","RETAINED","recfin","BIO"
2021,185,NA,"U","Bay","PC","RELEASED","recfin","CPFV"
2021,406,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,292,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,376,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,354,0.93,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,362,0.98,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,354,0.87,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,381,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,368,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,444,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,355,0.81,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,341,1.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,311,NA,"U","Central","PC","RETAINED","recfin","BIO"
2021,360,1,"U","Bay","PR","RETAINED","recfin","BIO"
2021,206,NA,"U","Bay","PC","RELEASED","recfin","CPFV"
2021,356,0.99,"U","Central","PR","RETAINED","recfin","BIO"
2021,307,NA,"U","Central","PR","RETAINED","recfin","BIO"
2021,333,0.8,"U","Central","PR","RETAINED","recfin","BIO"
2021,341,0.81,"U","Wine","PR","RETAINED","recfin","BIO"
2021,369,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2021,385,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,324,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,380,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,329,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,431,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,393,1.4,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,416,1.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,345,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,409,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,268,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,348,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,344,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,401,NA,"U","Central","PR","RETAINED","recfin","BIO"
2021,329,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,272,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,335,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,278,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,364,0.68,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,369,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,455,2.5,"U","Redwood","PC","RETAINED","recfin","BIO"
2021,328,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,378,1.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,435,1.3,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,375,1.1,"U","Redwood","PC","RETAINED","recfin","BIO"
2021,356,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,451,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,314,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,303,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,339,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,397,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,381,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,420,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2021,352,0.79,"U","Central","PR","RETAINED","recfin","BIO"
2021,448,NA,"U","Wine","PC","RETAINED","recfin","BIO"
2021,325,0.68,"U","Central","PR","RETAINED","recfin","BIO"
2021,351,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2021,406,1.7,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,369,1.1,"U","Wine","PR","RETAINED","recfin","BIO"
2021,340,0.74,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,330,0.71,"U","Wine","PR","RETAINED","recfin","BIO"
2021,376,1,"U","Wine","PR","RETAINED","recfin","BIO"
2021,405,NA,"U","Wine","PC","RETAINED","recfin","BIO"
2021,311,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,329,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,335,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,272,0.45,"U","Bay","PR","RETAINED","recfin","BIO"
2021,301,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,366,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,327,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,345,0.83,"U","Bay","PR","RETAINED","recfin","BIO"
2021,229,0.27,"U","Bay","PR","RETAINED","recfin","BIO"
2021,354,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,383,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,401,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,550,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,362,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,412,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,257,0.37,"U","Wine","PR","RETAINED","recfin","BIO"
2021,431,2.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,459,2.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,369,1.5,"U","Wine","PC","RETAINED","recfin","BIO"
2021,286,0.43,"U","Bay","PR","RETAINED","recfin","BIO"
2021,306,0.54,"U","Bay","PR","RETAINED","recfin","BIO"
2021,325,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,338,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,385,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,383,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,361,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2021,362,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,438,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,331,0.85,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,359,1,"U","Bay","PR","RETAINED","recfin","BIO"
2021,336,0.79,"U","Central","PR","RETAINED","recfin","BIO"
2021,386,1.3,"U","Wine","PR","RETAINED","recfin","BIO"
2021,338,0.87,"U","Wine","PR","RETAINED","recfin","BIO"
2021,278,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,336,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,349,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,390,1.1,"U","Wine","PR","RETAINED","recfin","BIO"
2021,361,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,410,1.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,392,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,368,1.1,"U","Bay","PR","RETAINED","recfin","BIO"
2021,344,0.82,"U","Central","PR","RETAINED","recfin","BIO"
2021,334,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,373,1.6,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,455,2.4,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,404,1.4,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,225,NA,"U","Wine","PC","RELEASED","recfin","CPFV"
2021,347,0.79,"U","Bay","PR","RETAINED","recfin","BIO"
2021,361,NA,"U","Central","PC","RETAINED","recfin","BIO"
2021,389,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,334,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,325,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,349,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,340,0.72,"U","Bay","PR","RETAINED","recfin","BIO"
2021,208,NA,"U","Wine","PC","RELEASED","recfin","CPFV"
2021,305,0.59,"U","Bay","PR","RETAINED","recfin","BIO"
2021,384,1.1,"U","Wine","PR","RETAINED","recfin","BIO"
2021,322,0.68,"U","Wine","PR","RETAINED","recfin","BIO"
2021,335,NA,"U","Wine","PC","RETAINED","recfin","BIO"
2021,345,0.83,"U","Wine","PR","RETAINED","recfin","BIO"
2021,413,1.6,"U","Wine","PR","RETAINED","recfin","BIO"
2021,421,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2021,349,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2021,396,1.7,"U","Wine","PC","RETAINED","recfin","BIO"
2021,374,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,329,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,400,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,403,1.8,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,370,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2021,452,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,395,1.4,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,338,0.81,"U","Wine","PR","RETAINED","recfin","BIO"
2021,354,0.9,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,342,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,320,0.61,"U","Wine","PC","RETAINED","recfin","BIO"
2021,472,2.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,458,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,335,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,372,NA,"U","Central","PC","RETAINED","recfin","BIO"
2021,322,0.69,"U","Central","PR","RETAINED","recfin","BIO"
2021,300,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2021,344,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2021,391,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,345,0.84,"U","Wine","PR","RETAINED","recfin","BIO"
2021,340,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,358,0.89,"U","Wine","PC","RETAINED","recfin","BIO"
2021,314,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,317,0.69,"U","Bay","PR","RETAINED","recfin","BIO"
2021,335,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,375,1.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,393,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2021,435,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2021,394,NA,"U","Redwood","PR","RETAINED","recfin","BIO"
2021,365,1.1,"U","Wine","PR","RETAINED","recfin","BIO"
2021,371,1.2,"U","Wine","PR","RETAINED","recfin","BIO"
2021,264,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2022,301,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2022,372,0.99,"U","Central","PR","RETAINED","recfin","BIO"
2022,380,1.2,"U","Wine","PC","RETAINED","recfin","BIO"
2022,366,1.4,"U","Wine","PC","RETAINED","recfin","BIO"
2022,402,1.4,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,394,1.3,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,400,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,286,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2022,292,0.52,"U","Central","PR","RETAINED","recfin","BIO"
2022,407,1.5,"U","Wine","PR","RETAINED","recfin","BIO"
2022,421,1.6,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,324,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2022,316,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2022,439,1.8,"U","Redwood","PC","RETAINED","recfin","BIO"
2022,451,2.2,"U","Redwood","PC","RETAINED","recfin","BIO"
2022,442,1.9,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,428,NA,"U","Redwood","PC","RETAINED","recfin","BIO"
2022,241,0.32,"U","Wine","PR","RETAINED","recfin","BIO"
2022,401,1.2,"U","Wine","PR","RETAINED","recfin","BIO"
2022,385,1.3,"U","Wine","PR","RETAINED","recfin","BIO"
2022,349,0.85,"U","Wine","PR","RETAINED","recfin","BIO"
2022,277,0.42,"U","Bay","PR","RETAINED","recfin","BIO"
2022,278,0.47,"U","Bay","PR","RETAINED","recfin","BIO"
2022,287,0.47,"U","Bay","PR","RETAINED","recfin","BIO"
2022,288,0.44,"U","Bay","PR","RETAINED","recfin","BIO"
2022,296,0.51,"U","Bay","PR","RETAINED","recfin","BIO"
2022,296,0.53,"U","Bay","PR","RETAINED","recfin","BIO"
2022,312,0.57,"U","Bay","PR","RETAINED","recfin","BIO"
2022,316,0.57,"U","Bay","PR","RETAINED","recfin","BIO"
2022,320,0.68,"U","Wine","PC","RETAINED","recfin","BIO"
2022,292,0.48,"U","Wine","PC","RETAINED","recfin","BIO"
2022,373,1.1,"U","Wine","PC","RETAINED","recfin","BIO"
2022,342,0.8,"U","Bay","PR","RETAINED","recfin","BIO"
2022,405,1.5,"U","Wine","PR","RETAINED","recfin","BIO"
2022,270,0.38,"U","Wine","PR","RETAINED","recfin","BIO"
2022,271,0.41,"U","Wine","PR","RETAINED","recfin","BIO"
2022,388,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2022,375,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2022,286,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2022,365,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2022,340,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2022,346,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2022,327,NA,"U","Bay","PC","RETAINED","recfin","BIO"
2022,336,0.69,"U","Central","PR","RETAINED","recfin","BIO"
2022,438,2.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,390,1.2,"U","Redwood","PC","RETAINED","recfin","BIO"
2022,387,1.3,"U","Wine","PR","RETAINED","recfin","BIO"
2022,287,0.49,"U","Wine","PR","RETAINED","recfin","BIO"
2022,365,1,"U","Wine","PR","RETAINED","recfin","BIO"
2022,405,1.3,"U","Redwood","PC","RETAINED","recfin","BIO"
2022,404,1.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,421,1.3,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,315,0.61,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,323,0.62,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,438,2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,360,0.98,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,445,2.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,422,1.7,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,452,1.9,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,469,2.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,384,1.3,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,383,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,434,1.9,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,463,2.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,349,1,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,389,1.4,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,329,0.85,"U","Wine","PR","RETAINED","recfin","BIO"
2022,355,1.1,"U","Wine","PR","RETAINED","recfin","BIO"
2022,390,1.2,"U","Wine","PR","RETAINED","recfin","BIO"
2022,329,0.61,"U","Wine","PR","RETAINED","recfin","BIO"
2022,368,1.4,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,369,1.3,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,458,2.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,412,1.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,448,1.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,268,NA,"U","Wine","PR","RETAINED","recfin","BIO"
2022,486,2.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,429,1.7,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,405,1.3,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,452,2.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,436,1.9,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,425,1.3,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,454,2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,375,1.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,388,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,367,0.79,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,385,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,302,0.56,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,396,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,464,2.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,356,0.91,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,347,0.87,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,399,1.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,433,2.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,365,1.3,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,467,2.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,359,1.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,364,1.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,381,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,415,1.7,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,389,1.4,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,376,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,466,2.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,330,0.68,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,341,0.84,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,465,2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,424,1.7,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,449,1.7,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,465,2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,474,2.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,423,1.6,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,414,1.6,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,368,1.2,"U","Wine","PR","RETAINED","recfin","BIO"
2022,339,0.73,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,372,1.2,"U","Wine","PR","RETAINED","recfin","BIO"
2022,375,1.2,"U","Wine","PR","RETAINED","recfin","BIO"
2022,362,1,"U","Bay","PR","RETAINED","recfin","BIO"
2022,332,0.74,"U","Bay","PR","RETAINED","recfin","BIO"
2022,240,NA,"U","Bay","PR","RETAINED","recfin","BIO"
2022,410,1.7,"U","Bay","PR","RETAINED","recfin","BIO"
2022,387,1.2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,415,1.5,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,456,2.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,369,0.92,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,444,2,"U","Wine","PR","RETAINED","recfin","BIO"
2022,337,0.79,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,338,0.88,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,344,0.76,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,441,2.1,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,431,1.7,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,278,0.4,"U","Wine","PR","RETAINED","recfin","BIO"
2022,415,1.8,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,432,1.8,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,301,0.54,"U","Wine","PR","RETAINED","recfin","BIO"
2022,475,2,"U","Redwood","PR","RETAINED","recfin","BIO"
2022,335,0.81,"U","Wine","PR","RETAINED","recfin","BIO"
